filename,intent,confidence,reason
transcript_chat-8f33ba79-1991-4ac6-a128-d4b8ececee43.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99875, Requested 538. Please try again in 5m56.832s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-8fbaf5d4-36a3-4cdd-87a3-64d9418fb70e.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99875, Requested 624. Please try again in 7m11.135999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-90ab5b95-a1d1-4fcd-bacf-8ab5957ac9d6.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99874, Requested 499. Please try again in 5m22.272s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9134f1e3-5370-4cd8-950d-ef3abb925d6e.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99874, Requested 423. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-91717c00-e790-439a-a845-92e02f2a6006.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99874, Requested 378. Please try again in 3m37.728s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-91e1da3c-ddf0-49b5-a4fe-f2579ff7ad0d.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99874, Requested 774. Please try again in 9m19.872s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9208538e-3186-4515-a19b-6a73069679c3.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99873, Requested 906. Please try again in 11m13.056s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-92361f76-1929-4ae4-9d9b-f93989eb26e0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99873, Requested 755. Please try again in 9m2.592s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-926627b4-5705-4811-8107-7d8b11b3cb49.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99873, Requested 677. Please try again in 7m55.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-92ed1523-04bb-43e3-b0c4-15dd9d4dde58.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99873, Requested 722. Please try again in 8m34.08s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-92ee1522-47fe-4195-9fa7-94a0673eb5a9.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99872, Requested 703. Please try again in 8m16.8s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-932e1479-44b1-4300-addb-bc36567dac06.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99872, Requested 683. Please try again in 7m59.52s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-93761c0c-d312-4d29-9dce-86e893417d54.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99872, Requested 606. Please try again in 6m52.992s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9422fba6-5775-41b5-b08d-a8e6cf3fed14.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99871, Requested 621. Please try again in 7m5.087999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-942910af-35b1-4e03-a432-49644e0754e6.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99871, Requested 808. Please try again in 9m46.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9453f936-1a51-4cca-ae0c-1dfc0c9c2fb9.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99871, Requested 722. Please try again in 8m32.352s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-94b85d17-08f9-4507-894e-154f830df935.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99871, Requested 625. Please try again in 7m8.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-95268eb5-1e9f-4ee7-abb6-880c6c18e23e.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99870, Requested 570. Please try again in 6m20.16s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-955ee5cf-ca9a-4bdb-a848-5837d1cb67e2.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99870, Requested 609. Please try again in 6m53.856s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-957cd79d-8f2c-4d64-b4fa-2bc9f0c2648c.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99870, Requested 789. Please try again in 9m29.376s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-959976f5-02c4-4b71-95bf-6b060c7c1643.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99869, Requested 817. Please try again in 9m52.704s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-95eb99c9-b0a2-4bb3-bdf0-7aafcc12e0c0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99869, Requested 638. Please try again in 7m18.048s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-96360746-72fd-4ffa-b8c2-186c4f5a27fe.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99869, Requested 442. Please try again in 4m28.704s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-963b7829-fd5a-42f7-a5b1-b9533c3cfb8d.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99869, Requested 460. Please try again in 4m44.256s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-96cb839b-fd6b-4cb7-a064-65e0e2a071c0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99868, Requested 360. Please try again in 3m16.992s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-97eea08d-a69c-44c1-943f-309455a0eade.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99868, Requested 565. Please try again in 6m14.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-984df3fc-6eb9-4093-a6e5-23555a1fae9e.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99868, Requested 711. Please try again in 8m20.256s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-986505e3-d353-4345-9d76-3b325d7b772e.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99868, Requested 620. Please try again in 7m1.632s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-98c3adf7-a212-4245-aa42-4095cfd76759.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99867, Requested 532. Please try again in 5m44.736s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-992ddab8-7f1b-49a9-8bb8-e7adbf995766.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99867, Requested 516. Please try again in 5m30.912s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9a1b39b4-7db6-441d-b8c9-c2b5d6eb6644.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99867, Requested 713. Please try again in 8m21.119999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9a9469c4-79ba-46f4-b00b-47ed7e5d788f.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99866, Requested 650. Please try again in 7m25.823999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9a97e422-6420-4a34-8cd0-6d78ee79ecb9.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99866, Requested 442. Please try again in 4m26.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9ab2737e-f6e5-4266-9cc6-7d915f40ed95.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99866, Requested 509. Please try again in 5m24s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9b37a316-30db-4c42-aec6-2e88c8bd5204.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99866, Requested 498. Please try again in 5m14.496s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9ba8b144-e27e-4440-8a63-2b7bf4b86730.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99865, Requested 557. Please try again in 6m4.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9baeeeda-c6f2-4108-b597-34f5f15e8026.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99865, Requested 895. Please try again in 10m56.64s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9c23a843-da2f-4e1e-a382-42f0b932e043.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99865, Requested 559. Please try again in 6m6.336s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9c2b2162-1f4e-4fe4-ae7d-7ddb5c32469d.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99864, Requested 751. Please try again in 8m51.36s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9c2c9889-8e33-43cc-ba90-67c026c1e524.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99864, Requested 566. Please try again in 6m11.52s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9c372d61-e2fe-4df0-bfea-9fc5a1215bab.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99864, Requested 491. Please try again in 5m6.72s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9c634106-7085-437d-b8e5-2fee60988933.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99864, Requested 513. Please try again in 5m25.728s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9c719a66-80f4-4988-9902-053b093375ec.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99863, Requested 883. Please try again in 10m44.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9ce41f33-048a-4f37-a7c6-e8bf2a043d2d.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99863, Requested 689. Please try again in 7m56.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9cf636cc-ec93-4f41-b3d6-850eba406f59.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99863, Requested 559. Please try again in 6m4.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9d68b477-f0a6-468f-b71c-7644caaff3c7.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99862, Requested 548. Please try again in 5m54.24s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9de373f8-c8c9-484e-bb70-02c0f30e72e9.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99862, Requested 394. Please try again in 3m41.184s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9e03e9a0-a279-45ce-ac49-f37b34f459a3.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99862, Requested 524. Please try again in 5m33.504s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9e55f6ec-88c6-4d3c-8e74-caca9113fe85.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99862, Requested 529. Please try again in 5m37.824s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9f0629f7-d516-47cb-ba4b-4f64ed9f3f1d.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99861, Requested 873. Please try again in 10m34.176s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9f53ede6-8652-48f1-9c15-2652fe3293f6.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99861, Requested 596. Please try again in 6m34.848s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9fb0be4e-f481-40ab-87b9-4c5e350084c6.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99861, Requested 699. Please try again in 8m3.84s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9fcb95ab-2964-4814-ae4c-58cf82404b48.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99860, Requested 510. Please try again in 5m19.68s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-9fdb0e5d-eca4-42df-badb-f3ec4d0bec66.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99860, Requested 812. Please try again in 9m40.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-a0625ed6-94a0-424b-b3f6-b9c001ad6739.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99859, Requested 574. Please try again in 6m14.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-a077e4b8-bbc4-4d0c-9677-66a5078b9ea4.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99859, Requested 570. Please try again in 6m10.656s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-a0de6405-90e5-477b-9bd6-48765abc54df.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99859, Requested 686. Please try again in 7m50.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-a0e2dd9f-a223-4692-bddf-3f4db3bdba9b.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99858, Requested 456. Please try again in 4m31.296s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-a1246c8f-e3df-4590-a7f8-a4b9c2f96a04.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99858, Requested 755. Please try again in 8m49.631999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
